"","Subject","Pre","Post","LeaYrs","DUH","AECI","List","Trial","Time","Type"
"696","517825bd",5,7.22,3,4,3.6666666667,"1","6",513,"MATCH"
"697","f186a0a4",7.22,10,2,1.5,NA,"1","6",419,"MATCH"
"698","6503fd75",1.66,2.22,1,1,3.6666666667,"1","6",NA,"MATCH"
"699","c91a4e32",6.67,10,4,0,3.6666666667,"1","6",530,"MATCH"
"700","98338b55",5.55,8.33,2,0,NA,"1","6",563,"MATCH"
"701","53cc0706",4.44,7.78,3,2,4.3333333333,"1","6",555,"MATCH"
"702","df1786e6",2.77,10,3,1,3.6666666667,"1","6",818,"MATCH"
"703","a3d39b25",6.67,8.89,1,1,3.6666666667,"1","6",1957,"MATCH"
"704","41260fef",3.89,9.44,3,1,5,"1","6",808,"MATCH"
"705","15875402",5,10,3,0,3,"1","6",728,"MATCH"
"706","9f51aeec",9.44,10,2,0.25,2.3333333333,"1","6",1049,"MATCH"
"707","03a054f0",10,10,3,0,3,"1","6",595,"MATCH"
"708","93338205",3.33,7.78,3,0.5,2.6666666667,"1","6",NA,"MATCH"
"709","6a5e2cdb",6.667,10,2,1,3.6666666667,"1","6",1285,"MATCH"
"710","0549b570",4.44,9.44,3,0,3,"1","6",576,"MATCH"
"711","de863440",4.44,6.11,4.5,0,4.3333333333,"1","6",1080,"MATCH"
"712","59376c09",3.88,8.89,3,0,4,"1","6",2971,"MATCH"
"713","96529217",8.89,10,3,5,4.3333333333,"1","6",733,"MATCH"
"714","866b57a7",6.67,10,1,1,4,"1","6",498,"MATCH"
"715","609d0d9b",6.67,10,3,3,4,"1","6",579,"MATCH"
"716","251792e8",5,10,3,0,4,"1","6",1292,"MATCH"
"717","fcb993e5",7.78,9.44,3.5,6.5,4,"1","6",1398,"MATCH"
"718","12f84eb0",10,10,3,6.5,4,"1","6",1016,"MATCH"
"719","486191a4",10,10,3,3,4.3333333333,"1","6",633,"MATCH"
"720","721bc72a",6.67,10,2,1,4,"1","6",867,"MATCH"
"721","56fd3e1e",6.11,9.44,1,0.5,4,"1","6",1546,"MATCH"
"722","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","6",1285,"MATCH"
"723","5303608d",5.56,9.44,11,5,4.6666666667,"1","6",NA,"MATCH"
"724","c3997ed6",9.44,10,3,2.5,5,"1","6",NA,"MATCH"
"725","dde898eb",7.78,10,4,0,3.3333333333,"1","6",658,"MATCH"
"726","baa9db48",3.33,7.22,4,3,4.3333333333,"1","6",371,"MATCH"
"727","c3e79533",3.89,6.67,3,2,4,"1","6",671,"MATCH"
"728","eb8fbb46",6.11,9.44,5,6,5,"1","6",653,"MATCH"
"729","340b60e7",6.66,10,9,0.11,3.6666666667,"1","6",365,"MATCH"
"730","d15eaf16",7.22,10,3.25,0,4,"1","6",1143,"MATCH"
"731","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","6",1244,"MATCH"
"732","67c0460b",8.89,10,8,11,5,"1","6",843,"MATCH"
"733","3e545d0a",6.11,9.44,1,1,4,"0","7",1210,"MATCH"
"734","f443d6ca",8.33,10,2,1,4,"0","7",567,"MATCH"
"735","b005a881",4.44,7.22,4,5,4,"0","7",1736,"MATCH"
"736","67d8ff84",1.11,10,3,0,3.3333333333,"0","7",433,"MATCH"
"737","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","7",569,"MATCH"
"738","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","7",572,"MATCH"
"739","7cb110e2",4.44,10,3,0,4.3333333333,"0","7",439,"MATCH"
"740","c45d62ce",3.88,7.77,3,0,1,"0","7",750,"MATCH"
"741","eb246652",10,10,3,0,4,"0","7",461,"MATCH"
"742","c147963e",5.56,10,1,2,3.6666666667,"0","7",427,"MATCH"
"743","741a7947",3.33,6.11,3,0,3.3333333333,"0","7",912,"MATCH"
"744","f707e78d",6.67,2.22,3,0,3.6666666667,"0","7",NA,"MATCH"
"745","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","7",NA,"MATCH"
"746","48cf1411",8.89,9.44,1,0,3.6666666667,"0","7",937,"MATCH"
"747","233ce8f7",3.89,10,2,0,4,"0","7",635,"MATCH"
"748","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","7",1685,"MATCH"
"749","778c76ef",3.89,5,3,0,3.6666666667,"0","7",1257,"MATCH"
"750","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","7",NA,"MATCH"
"751","ee9deba5",3.33,7.78,1,1.25,4,"0","7",661,"MATCH"
"752","ca5397d7",7.78,10,1,2,5,"0","7",537,"MATCH"
"753","693666a8",4.44,7.78,2,0,2.3333333333,"0","7",602,"MATCH"
"754","c0524268",3.33,2.22,1,1,3.6666666667,"0","7",NA,"MATCH"
"755","c530ea24",3.89,10,1,0,3.3333333333,"0","7",NA,"MATCH"
"756","7218bc4d",7.22,9.44,3,0.25,3,"0","7",540,"MATCH"
"757","5f1e472e",6.11,10,2,0,3.3333333333,"0","7",1615,"MATCH"
"758","a622c52a",9.44,10,1,6.5,4,"0","7",NA,"MATCH"
"759","703c4f99",8.33,10,3,0.5,4,"0","7",NA,"MATCH"
"760","4103a03c",6.11,10,3,4.5,4,"0","7",732,"MATCH"
"761","762813ff",6.67,10,2,1,5,"0","7",609,"MATCH"
"762","a9000b65",8.89,9.44,3,0,3.3333333333,"0","7",1456,"MATCH"
"763","36bbb9aa",3.33,10,3,1,4,"0","7",858,"MATCH"
"764","08482304",2.22,3.88,3,0,4,"0","7",NA,"MATCH"
"765","b24230d8",4.44,9.44,3,2,3,"0","7",613,"MATCH"
"766","6de2d396",8.88,10,4,1.5,4.3333333333,"0","7",NA,"MATCH"
"767","b2ed9879",8.33,10,4,0,3.6666666667,"0","7",479,"MATCH"
"768","9355ed08",10,10,2,0,3.6666666667,"0","7",1024,"MATCH"
"769","2dc3d9da",5.56,10,3,0,2.6666666667,"0","7",NA,"MATCH"
"770","b8f67042",7.78,9.44,3,2,4.6666666667,"0","7",841,"MATCH"
"771","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","7",2063,"MATCH"
"772","2268d4d0",5,9.44,3,3,5,"0","7",530,"MATCH"
"773","de953033",6.67,10,7,1,4,"0","7",956,"MATCH"
"774","b90ea9a3",6.11,10,3,3,4,"0","7",936,"MATCH"
"775","1521ab81",10,10,3,5,3.6666666667,"0","7",689,"MATCH"
"776","56aa6a3a",3.89,10,3,0,3,"0","7",359,"MATCH"
"777","658e1e76",3.89,10,2,0,NA,"0","7",578,"MATCH"
"778","adc9431a",5.55,10,4,11.5,4,"0","7",504,"MATCH"
"779","c73ec47c",9.44,10,4,3,4,"0","7",593,"MATCH"
"780","9076a73c",2.78,8.89,3,2,4,"0","7",551,"MATCH"
"781","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","7",1033,"MATCH"
"782","8d9e7fde",8.33,10,3,0,3.6666666667,"0","7",NA,"MATCH"
"783","256d204e",4.44,10,1,2.5,4,"0","7",524,"MATCH"
"784","558361f3",6.11,10,5,3,3.6666666667,"0","7",1739,"MATCH"
"785","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","7",442,"MATCH"
"786","88bd19b9",3.33,10,9,2,4.3333333333,"0","7",662,"MATCH"
"787","869dc024",6.67,10,4.75,6,4.6666666667,"0","7",NA,"MATCH"
"788","820c6812",8.89,9.44,1,4,4,"0","7",1144,"MATCH"
"789","e8ea90ca",NA,NA,NA,NA,NA,"0","7",1138,"MATCH"
"790","8cac1011",4.44,10,3,0,2.6666666667,"0","7",764,"MATCH"
"791","cff91060",3.33,10,3,1,4.3333333333,"0","7",892,"MATCH"
"792","5fe80c1a",7.78,10,2,0.5,4,"0","7",457,"MATCH"
"793","217d559f",7.22,9.44,1,2.5,5,"0","7",762,"MATCH"
"794","ef4bfb92",6.66,8.88,3,0.5,3,"0","7",513,"MATCH"
"795","9ce86642",3.33,10,1,0,4.6666666667,"0","7",672,"MATCH"
"796","024c8398",5,10,2,2,3.6666666667,"0","7",1349,"MATCH"
"797","66a18c79",10,10,3,4,5,"0","7",NA,"MATCH"
"798","e60663a7",6.67,8.89,3,3,5,"0","7",488,"MATCH"
"799","99fdfb6a",7.78,9.44,3,1.25,4.3333333333,"0","7",NA,"MATCH"
"800","534a944d",7.22,8.89,1,3,4.6666666667,"0","7",NA,"MATCH"
"801","2aa9ab68",2.77,5,3,0,4.6666666667,"0","7",1643,"MATCH"
"802","00f4bacf",5.56,10,16,4,5,"0","7",357,"MATCH"
"803","eb0bd775",5.56,10,3,2.5,4.3333333333,"0","7",NA,"MATCH"
"804","3de36e48",4.44,10,3,0.5,4.6666666667,"0","7",997,"MATCH"
"805","9fbdae41",8.89,10,3,0,5,"0","7",900,"MATCH"
"806","14028ce4",5,10,3,1.5,4.3333333333,"0","7",1684,"MATCH"
"807","3fd4437d",7.22,10,3,0,3.3333333333,"1","7",578,"MATCH"
"808","5916d1b4",6.11,7.78,2,0,4.3333333333,"1","7",497,"MATCH"
"809","e66fdba0",4.44,10,2,2,4.6666666667,"1","7",554,"MATCH"
"810","15bfb74c",4.44,10,1,1,4,"1","7",1712,"MATCH"
"811","263c755d",5.55,4.44,3,0.25,3.3333333333,"1","7",NA,"MATCH"
"812","0ab3083c",6.11,7.22,3,0,2.6666666667,"1","7",2358,"MATCH"
"813","6c2aef23",6.11,10,5,0,4.6666666667,"1","7",1332,"MATCH"
"814","818371e0",2.77,6.11,1,0,2,"1","7",NA,"MATCH"
"815","188c72a7",5,10,1,2.5,3.6666666667,"1","7",951,"MATCH"
"816","b71768d8",6.67,10,3,1,3.6666666667,"1","7",785,"MATCH"
"817","25dedb2d",7.78,10,3,0,3,"1","7",701,"MATCH"
"818","517825bd",5,7.22,3,4,3.6666666667,"1","7",NA,"MATCH"
"819","f186a0a4",7.22,10,2,1.5,NA,"1","7",514,"MATCH"
"820","6503fd75",1.66,2.22,1,1,3.6666666667,"1","7",1298,"MATCH"
"821","c91a4e32",6.67,10,4,0,3.6666666667,"1","7",759,"MATCH"
"822","98338b55",5.55,8.33,2,0,NA,"1","7",618,"MATCH"
"823","53cc0706",4.44,7.78,3,2,4.3333333333,"1","7",1375,"MATCH"
"824","df1786e6",2.77,10,3,1,3.6666666667,"1","7",797,"MATCH"
"825","a3d39b25",6.67,8.89,1,1,3.6666666667,"1","7",613,"MATCH"
"826","41260fef",3.89,9.44,3,1,5,"1","7",1301,"MATCH"
"827","15875402",5,10,3,0,3,"1","7",544,"MATCH"
"828","9f51aeec",9.44,10,2,0.25,2.3333333333,"1","7",962,"MATCH"
"829","03a054f0",10,10,3,0,3,"1","7",1714,"MATCH"
"830","93338205",3.33,7.78,3,0.5,2.6666666667,"1","7",503,"MATCH"
"831","6a5e2cdb",6.667,10,2,1,3.6666666667,"1","7",1482,"MATCH"
"832","0549b570",4.44,9.44,3,0,3,"1","7",1474,"MATCH"
"833","de863440",4.44,6.11,4.5,0,4.3333333333,"1","7",803,"MATCH"
"834","59376c09",3.88,8.89,3,0,4,"1","7",2053,"MATCH"
"835","96529217",8.89,10,3,5,4.3333333333,"1","7",698,"MATCH"
"836","866b57a7",6.67,10,1,1,4,"1","7",558,"MATCH"
"837","609d0d9b",6.67,10,3,3,4,"1","7",NA,"MATCH"
"838","251792e8",5,10,3,0,4,"1","7",518,"MATCH"
"839","fcb993e5",7.78,9.44,3.5,6.5,4,"1","7",NA,"MATCH"
"840","12f84eb0",10,10,3,6.5,4,"1","7",873,"MATCH"
"841","486191a4",10,10,3,3,4.3333333333,"1","7",554,"MATCH"
"842","721bc72a",6.67,10,2,1,4,"1","7",992,"MATCH"
"843","56fd3e1e",6.11,9.44,1,0.5,4,"1","7",775,"MATCH"
"844","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","7",NA,"MATCH"
"845","5303608d",5.56,9.44,11,5,4.6666666667,"1","7",805,"MATCH"
"846","c3997ed6",9.44,10,3,2.5,5,"1","7",1716,"MATCH"
"847","dde898eb",7.78,10,4,0,3.3333333333,"1","7",404,"MATCH"
"848","baa9db48",3.33,7.22,4,3,4.3333333333,"1","7",629,"MATCH"
"849","c3e79533",3.89,6.67,3,2,4,"1","7",692,"MATCH"
"850","eb8fbb46",6.11,9.44,5,6,5,"1","7",674,"MATCH"
"851","340b60e7",6.66,10,9,0.11,3.6666666667,"1","7",444,"MATCH"
"852","d15eaf16",7.22,10,3.25,0,4,"1","7",1457,"MATCH"
"853","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","7",1388,"MATCH"
"854","67c0460b",8.89,10,8,11,5,"1","7",1312,"MATCH"
"855","3e545d0a",6.11,9.44,1,1,4,"0","8",861,"MATCH"
"856","f443d6ca",8.33,10,2,1,4,"0","8",1274,"MATCH"
"857","b005a881",4.44,7.22,4,5,4,"0","8",1219,"MATCH"
"858","67d8ff84",1.11,10,3,0,3.3333333333,"0","8",325,"MATCH"
"859","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","8",747,"MATCH"
"860","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","8",918,"MATCH"
"861","7cb110e2",4.44,10,3,0,4.3333333333,"0","8",NA,"MATCH"
"862","c45d62ce",3.88,7.77,3,0,1,"0","8",1374,"MATCH"
"863","eb246652",10,10,3,0,4,"0","8",NA,"MATCH"
"864","c147963e",5.56,10,1,2,3.6666666667,"0","8",403,"MATCH"
"865","741a7947",3.33,6.11,3,0,3.3333333333,"0","8",554,"MATCH"
"866","f707e78d",6.67,2.22,3,0,3.6666666667,"0","8",NA,"MATCH"
"867","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","8",1041,"MATCH"
"868","48cf1411",8.89,9.44,1,0,3.6666666667,"0","8",816,"MATCH"
"869","233ce8f7",3.89,10,2,0,4,"0","8",816,"MATCH"
"870","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","8",850,"MATCH"
"871","778c76ef",3.89,5,3,0,3.6666666667,"0","8",1168,"MATCH"
"872","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","8",509,"MATCH"
"873","ee9deba5",3.33,7.78,1,1.25,4,"0","8",2762,"MATCH"
"874","ca5397d7",7.78,10,1,2,5,"0","8",655,"MATCH"
"875","693666a8",4.44,7.78,2,0,2.3333333333,"0","8",1876,"MATCH"
"876","c0524268",3.33,2.22,1,1,3.6666666667,"0","8",1658,"MATCH"
"877","c530ea24",3.89,10,1,0,3.3333333333,"0","8",1739,"MATCH"
"878","7218bc4d",7.22,9.44,3,0.25,3,"0","8",NA,"MATCH"
"879","5f1e472e",6.11,10,2,0,3.3333333333,"0","8",948,"MATCH"
"880","a622c52a",9.44,10,1,6.5,4,"0","8",NA,"MATCH"
"881","703c4f99",8.33,10,3,0.5,4,"0","8",698,"MATCH"
"882","4103a03c",6.11,10,3,4.5,4,"0","8",496,"MATCH"
"883","762813ff",6.67,10,2,1,5,"0","8",897,"MATCH"
"884","a9000b65",8.89,9.44,3,0,3.3333333333,"0","8",550,"MATCH"
"885","36bbb9aa",3.33,10,3,1,4,"0","8",NA,"MATCH"
"886","08482304",2.22,3.88,3,0,4,"0","8",1235,"MATCH"
"887","b24230d8",4.44,9.44,3,2,3,"0","8",914,"MATCH"
"888","6de2d396",8.88,10,4,1.5,4.3333333333,"0","8",1410,"MATCH"
"889","b2ed9879",8.33,10,4,0,3.6666666667,"0","8",NA,"MATCH"
"890","9355ed08",10,10,2,0,3.6666666667,"0","8",795,"MATCH"
"891","2dc3d9da",5.56,10,3,0,2.6666666667,"0","8",NA,"MATCH"
"892","b8f67042",7.78,9.44,3,2,4.6666666667,"0","8",2433,"MATCH"
"893","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","8",NA,"MATCH"
"894","2268d4d0",5,9.44,3,3,5,"0","8",556,"MATCH"
"895","de953033",6.67,10,7,1,4,"0","8",1119,"MATCH"
"896","b90ea9a3",6.11,10,3,3,4,"0","8",1270,"MATCH"
"897","1521ab81",10,10,3,5,3.6666666667,"0","8",1423,"MATCH"
"898","56aa6a3a",3.89,10,3,0,3,"0","8",386,"MATCH"
"899","658e1e76",3.89,10,2,0,NA,"0","8",361,"MATCH"
"900","adc9431a",5.55,10,4,11.5,4,"0","8",1269,"MATCH"
"901","c73ec47c",9.44,10,4,3,4,"0","8",1114,"MATCH"
"902","9076a73c",2.78,8.89,3,2,4,"0","8",NA,"MATCH"
"903","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","8",433,"MATCH"
"904","8d9e7fde",8.33,10,3,0,3.6666666667,"0","8",871,"MATCH"
"905","256d204e",4.44,10,1,2.5,4,"0","8",847,"MATCH"
"906","558361f3",6.11,10,5,3,3.6666666667,"0","8",1601,"MATCH"
"907","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","8",588,"MATCH"
"908","88bd19b9",3.33,10,9,2,4.3333333333,"0","8",1192,"MATCH"
"909","869dc024",6.67,10,4.75,6,4.6666666667,"0","8",1920,"MATCH"
"910","820c6812",8.89,9.44,1,4,4,"0","8",2694,"MATCH"
"911","e8ea90ca",NA,NA,NA,NA,NA,"0","8",1895,"MATCH"
"912","8cac1011",4.44,10,3,0,2.6666666667,"0","8",683,"MATCH"
"913","cff91060",3.33,10,3,1,4.3333333333,"0","8",1336,"MATCH"
"914","5fe80c1a",7.78,10,2,0.5,4,"0","8",742,"MATCH"
"915","217d559f",7.22,9.44,1,2.5,5,"0","8",1373,"MATCH"
"916","ef4bfb92",6.66,8.88,3,0.5,3,"0","8",417,"MATCH"
"917","9ce86642",3.33,10,1,0,4.6666666667,"0","8",544,"MATCH"
"918","024c8398",5,10,2,2,3.6666666667,"0","8",1032,"MATCH"
"919","66a18c79",10,10,3,4,5,"0","8",385,"MATCH"
"920","e60663a7",6.67,8.89,3,3,5,"0","8",923,"MATCH"
"921","99fdfb6a",7.78,9.44,3,1.25,4.3333333333,"0","8",341,"MATCH"
"922","534a944d",7.22,8.89,1,3,4.6666666667,"0","8",NA,"MATCH"
"923","2aa9ab68",2.77,5,3,0,4.6666666667,"0","8",1002,"MATCH"
"924","00f4bacf",5.56,10,16,4,5,"0","8",461,"MATCH"
"925","eb0bd775",5.56,10,3,2.5,4.3333333333,"0","8",631,"MATCH"
"926","3de36e48",4.44,10,3,0.5,4.6666666667,"0","8",1031,"MATCH"
"927","9fbdae41",8.89,10,3,0,5,"0","8",1841,"MATCH"
"928","14028ce4",5,10,3,1.5,4.3333333333,"0","8",1108,"MATCH"
"929","3fd4437d",7.22,10,3,0,3.3333333333,"1","8",1059,"MATCH"
"930","5916d1b4",6.11,7.78,2,0,4.3333333333,"1","8",502,"MATCH"
"931","e66fdba0",4.44,10,2,2,4.6666666667,"1","8",441,"MATCH"
"932","15bfb74c",4.44,10,1,1,4,"1","8",1211,"MATCH"
"933","263c755d",5.55,4.44,3,0.25,3.3333333333,"1","8",NA,"MATCH"
"934","0ab3083c",6.11,7.22,3,0,2.6666666667,"1","8",1441,"MATCH"
"935","6c2aef23",6.11,10,5,0,4.6666666667,"1","8",801,"MATCH"
"936","818371e0",2.77,6.11,1,0,2,"1","8",NA,"MATCH"
"937","188c72a7",5,10,1,2.5,3.6666666667,"1","8",895,"MATCH"
"938","b71768d8",6.67,10,3,1,3.6666666667,"1","8",499,"MATCH"
"939","25dedb2d",7.78,10,3,0,3,"1","8",578,"MATCH"
"940","517825bd",5,7.22,3,4,3.6666666667,"1","8",839,"MATCH"
"941","f186a0a4",7.22,10,2,1.5,NA,"1","8",670,"MATCH"
"942","6503fd75",1.66,2.22,1,1,3.6666666667,"1","8",NA,"MATCH"
"943","c91a4e32",6.67,10,4,0,3.6666666667,"1","8",530,"MATCH"
"944","98338b55",5.55,8.33,2,0,NA,"1","8",1306,"MATCH"
"945","53cc0706",4.44,7.78,3,2,4.3333333333,"1","8",993,"MATCH"
"946","df1786e6",2.77,10,3,1,3.6666666667,"1","8",1230,"MATCH"
"947","a3d39b25",6.67,8.89,1,1,3.6666666667,"1","8",610,"MATCH"
"948","41260fef",3.89,9.44,3,1,5,"1","8",1371,"MATCH"
"949","15875402",5,10,3,0,3,"1","8",416,"MATCH"
"950","9f51aeec",9.44,10,2,0.25,2.3333333333,"1","8",688,"MATCH"
"951","03a054f0",10,10,3,0,3,"1","8",1213,"MATCH"
"952","93338205",3.33,7.78,3,0.5,2.6666666667,"1","8",NA,"MATCH"
"953","6a5e2cdb",6.667,10,2,1,3.6666666667,"1","8",1788,"MATCH"
"954","0549b570",4.44,9.44,3,0,3,"1","8",1408,"MATCH"
"955","de863440",4.44,6.11,4.5,0,4.3333333333,"1","8",533,"MATCH"
"956","59376c09",3.88,8.89,3,0,4,"1","8",NA,"MATCH"
"957","96529217",8.89,10,3,5,4.3333333333,"1","8",895,"MATCH"
"958","866b57a7",6.67,10,1,1,4,"1","8",384,"MATCH"
"959","609d0d9b",6.67,10,3,3,4,"1","8",517,"MATCH"
"960","251792e8",5,10,3,0,4,"1","8",607,"MATCH"
"961","fcb993e5",7.78,9.44,3.5,6.5,4,"1","8",1478,"MATCH"
"962","12f84eb0",10,10,3,6.5,4,"1","8",975,"MATCH"
"963","486191a4",10,10,3,3,4.3333333333,"1","8",710,"MATCH"
"964","721bc72a",6.67,10,2,1,4,"1","8",922,"MATCH"
"965","56fd3e1e",6.11,9.44,1,0.5,4,"1","8",792,"MATCH"
"966","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","8",741,"MATCH"
"967","5303608d",5.56,9.44,11,5,4.6666666667,"1","8",1083,"MATCH"
"968","c3997ed6",9.44,10,3,2.5,5,"1","8",NA,"MATCH"
"969","dde898eb",7.78,10,4,0,3.3333333333,"1","8",1521,"MATCH"
"970","baa9db48",3.33,7.22,4,3,4.3333333333,"1","8",1640,"MATCH"
"971","c3e79533",3.89,6.67,3,2,4,"1","8",NA,"MATCH"
"972","eb8fbb46",6.11,9.44,5,6,5,"1","8",584,"MATCH"
"973","340b60e7",6.66,10,9,0.11,3.6666666667,"1","8",403,"MATCH"
"974","d15eaf16",7.22,10,3.25,0,4,"1","8",1803,"MATCH"
"975","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","8",1173,"MATCH"
"976","67c0460b",8.89,10,8,11,5,"1","8",397,"MATCH"
"977","3e545d0a",6.11,9.44,1,1,4,"0","1",929,"MISMATCH"
"978","f443d6ca",8.33,10,2,1,4,"0","1",701,"MISMATCH"
"979","b005a881",4.44,7.22,4,5,4,"0","1",1693,"MISMATCH"
"980","67d8ff84",1.11,10,3,0,3.3333333333,"0","1",316,"MISMATCH"
"981","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","1",568,"MISMATCH"
"982","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","1",755,"MISMATCH"
"983","7cb110e2",4.44,10,3,0,4.3333333333,"0","1",2326,"MISMATCH"
"984","c45d62ce",3.88,7.77,3,0,1,"0","1",913,"MISMATCH"
"985","eb246652",10,10,3,0,4,"0","1",829,"MISMATCH"
"986","c147963e",5.56,10,1,2,3.6666666667,"0","1",747,"MISMATCH"
"987","741a7947",3.33,6.11,3,0,3.3333333333,"0","1",NA,"MISMATCH"
"988","f707e78d",6.67,2.22,3,0,3.6666666667,"0","1",1938,"MISMATCH"
"989","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","1",NA,"MISMATCH"
"990","48cf1411",8.89,9.44,1,0,3.6666666667,"0","1",1245,"MISMATCH"
"991","233ce8f7",3.89,10,2,0,4,"0","1",1287,"MISMATCH"
"992","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","1",NA,"MISMATCH"
"993","778c76ef",3.89,5,3,0,3.6666666667,"0","1",1898,"MISMATCH"
"994","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","1",1080,"MISMATCH"
"995","ee9deba5",3.33,7.78,1,1.25,4,"0","1",1340,"MISMATCH"
"996","ca5397d7",7.78,10,1,2,5,"0","1",662,"MISMATCH"
"997","693666a8",4.44,7.78,2,0,2.3333333333,"0","1",397,"MISMATCH"
"998","c0524268",3.33,2.22,1,1,3.6666666667,"0","1",1792,"MISMATCH"
"999","c530ea24",3.89,10,1,0,3.3333333333,"0","1",684,"MISMATCH"
"1000","7218bc4d",7.22,9.44,3,0.25,3,"0","1",1495,"MISMATCH"
"1001","5f1e472e",6.11,10,2,0,3.3333333333,"0","1",843,"MISMATCH"
"1002","a622c52a",9.44,10,1,6.5,4,"0","1",727,"MISMATCH"
"1003","703c4f99",8.33,10,3,0.5,4,"0","1",NA,"MISMATCH"
"1004","4103a03c",6.11,10,3,4.5,4,"0","1",1124,"MISMATCH"
"1005","762813ff",6.67,10,2,1,5,"0","1",852,"MISMATCH"
"1006","a9000b65",8.89,9.44,3,0,3.3333333333,"0","1",891,"MISMATCH"
"1007","36bbb9aa",3.33,10,3,1,4,"0","1",745,"MISMATCH"
"1008","08482304",2.22,3.88,3,0,4,"0","1",1083,"MISMATCH"
"1009","b24230d8",4.44,9.44,3,2,3,"0","1",880,"MISMATCH"
"1010","6de2d396",8.88,10,4,1.5,4.3333333333,"0","1",705,"MISMATCH"
"1011","b2ed9879",8.33,10,4,0,3.6666666667,"0","1",NA,"MISMATCH"
"1012","9355ed08",10,10,2,0,3.6666666667,"0","1",1769,"MISMATCH"
"1013","2dc3d9da",5.56,10,3,0,2.6666666667,"0","1",953,"MISMATCH"
"1014","b8f67042",7.78,9.44,3,2,4.6666666667,"0","1",974,"MISMATCH"
"1015","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","1",1921,"MISMATCH"
"1016","2268d4d0",5,9.44,3,3,5,"0","1",497,"MISMATCH"
"1017","de953033",6.67,10,7,1,4,"0","1",1219,"MISMATCH"
"1018","b90ea9a3",6.11,10,3,3,4,"0","1",1117,"MISMATCH"
"1019","1521ab81",10,10,3,5,3.6666666667,"0","1",705,"MISMATCH"
"1020","56aa6a3a",3.89,10,3,0,3,"0","1",655,"MISMATCH"
"1021","658e1e76",3.89,10,2,0,NA,"0","1",775,"MISMATCH"
"1022","adc9431a",5.55,10,4,11.5,4,"0","1",NA,"MISMATCH"
"1023","c73ec47c",9.44,10,4,3,4,"0","1",1365,"MISMATCH"
"1024","9076a73c",2.78,8.89,3,2,4,"0","1",922,"MISMATCH"
"1025","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","1",938,"MISMATCH"
"1026","8d9e7fde",8.33,10,3,0,3.6666666667,"0","1",1921,"MISMATCH"
"1027","256d204e",4.44,10,1,2.5,4,"0","1",1508,"MISMATCH"
"1028","558361f3",6.11,10,5,3,3.6666666667,"0","1",1185,"MISMATCH"
"1029","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","1",662,"MISMATCH"
"1030","88bd19b9",3.33,10,9,2,4.3333333333,"0","1",508,"MISMATCH"
"1031","869dc024",6.67,10,4.75,6,4.6666666667,"0","1",1032,"MISMATCH"
"1032","820c6812",8.89,9.44,1,4,4,"0","1",2324,"MISMATCH"
"1033","e8ea90ca",NA,NA,NA,NA,NA,"0","1",1199,"MISMATCH"
"1034","8cac1011",4.44,10,3,0,2.6666666667,"0","1",845,"MISMATCH"
"1035","cff91060",3.33,10,3,1,4.3333333333,"0","1",2119,"MISMATCH"
"1036","5fe80c1a",7.78,10,2,0.5,4,"0","1",1857,"MISMATCH"
"1037","217d559f",7.22,9.44,1,2.5,5,"0","1",1071,"MISMATCH"
"1038","ef4bfb92",6.66,8.88,3,0.5,3,"0","1",NA,"MISMATCH"
"1039","9ce86642",3.33,10,1,0,4.6666666667,"0","1",NA,"MISMATCH"
"1040","024c8398",5,10,2,2,3.6666666667,"0","1",NA,"MISMATCH"
"1041","66a18c79",10,10,3,4,5,"0","1",345,"MISMATCH"
"1042","e60663a7",6.67,8.89,3,3,5,"0","1",758,"MISMATCH"
